Eload,G,T,Vw
0.0,63.130284818956234,22.9,3.0
0.0,220.81555539416934,25.3,3.1
0.0,432.20583514297385,27.4,3.0
0.0,628.1168392354625,29.0,2.8000000000000003
0.0,771.9985595997342,30.200000000000003,2.9000000000000004
0.0,870.5545439657195,31.0,3.0
0.0,740.4026033889882,31.4,3.0
0.0,634.97653320911,31.6,3.1
0.0,558.8436046618242,31.4,2.9000000000000004
0.0,606.5937726528801,31.0,2.6
0.0,411.3497239354013,30.4,2.3000000000000003
0.0,229.57802179865925,29.3,1.9
0.0,76.92588723645606,28.700000000000003,1.7000000000000002
0.0,19.423498626963784,25.4,1.0
0.0,0.0,24.5,1.0
0.0,0.0,23.9,1.0
0.0,0.0,23.200000000000003,0.9
0.0,0.0,22.6,0.8
0.04,0.0,22.1,0.8
0.04,0.0,21.700000000000003,0.8
0.04,0.0,21.3,0.8
0.04,0.0,21.0,0.9
0.04,0.0,20.9,1.1
0.04,17.734498746358238,21.6,1.9
0.04,71.13386802164892,23.4,2.5
0.04,221.04719844934382,25.4,2.9000000000000004
0.36,430.6336260800462,27.1,3.5
0.36,625.0348797196614,28.4,3.9
0.36,770.7171961141946,29.6,4.2
0.36,865.7941473644929,30.5,4.3
0.36,895.2901116463305,31.1,4.4
0.36,855.5739780916292,31.3,4.4
0.36,625.0411484464223,31.1,4.3
0.36,494.58506899409673,30.4,4.0
0.04,209.27328155819006,29.5,3.5
0.04,189.3071054556941,28.6,2.7
0.04,78.24190468553556,28.1,2.3000000000000003
0.04,21.167333766382313,25.700000000000003,1.4
0.04,0.0,24.700000000000003,1.6
0.04,0.0,24.1,1.9
0.04,0.0,23.6,2.2
0.04,0.0,23.1,2.5
0.04,0.0,22.700000000000003,2.6
0.04,0.0,22.3,2.5
0.04,0.0,21.8,2.3000000000000003
0.04,0.0,21.4,2.2
0.04,0.0,21.200000000000003,2.4000000000000004
0.04,18.606559275992957,22.0,2.9000000000000004
0.04,75.98767053367172,23.700000000000003,3.4000000000000004
0.04,150.6184052865629,26.0,4.2
0.36,182.87069724681055,28.3,5.300000000000001
0.36,536.8879154734489,29.700000000000003,5.9
0.36,736.1335902298144,30.5,6.0
0.36,692.1348761708236,31.0,6.0
0.36,618.0933063083256,31.200000000000003,5.9
0.36,536.5055350218558,30.8,5.6000000000000005
0.36,540.4558438400022,30.0,5.2
0.36,357.41118950460816,29.1,4.7
0.04,192.20188583214903,28.4,4.1000000000000005
0.04,184.08749574188968,27.6,3.2
0.04,75.49006231515607,27.1,2.5
0.04,18.578998686661013,25.0,1.8
0.04,0.0,24.200000000000003,1.9
0.04,0.0,23.700000000000003,1.9
0.04,0.0,23.200000000000003,1.9
0.04,0.0,22.8,1.9
0.04,0.0,22.4,1.9
0.04,0.0,21.9,1.8
0.04,0.0,21.200000000000003,1.5
0.04,0.0,20.6,1.2000000000000002
0.04,0.0,20.6,1.0
0.04,19.47100598973105,21.700000000000003,1.1
0.04,74.4462930310997,23.8,1.2000000000000002
0.04,220.4961893742286,26.0,1.6
0.36,421.31369174977567,27.700000000000003,2.1
0.36,611.7273922440526,28.700000000000003,2.4000000000000004
0.36,620.7786588093062,29.0,2.6
0.36,614.3767719694551,28.8,2.9000000000000004
0.36,422.4808297199468,28.4,3.1
0.36,260.3756513819695,28.200000000000003,3.3000000000000003
0.36,143.44980095156131,28.5,3.4000000000000004
0.36,115.69649182147994,28.700000000000003,3.3000000000000003
0.04,16.04549886575269,28.4,3.0
0.04,123.38493215667718,27.700000000000003,2.4000000000000004
0.04,25.3349982090832,27.200000000000003,2.1
0.04,12.6674991045416,24.4,0.8
0.04,0.0,23.5,0.7000000000000001
0.04,0.0,22.700000000000003,0.7000000000000001
0.04,0.0,22.200000000000003,0.9
0.04,0.0,21.9,1.4
0.04,0.0,21.700000000000003,2.1
0.04,0.0,21.700000000000003,2.5
0.04,0.0,21.8,2.4000000000000004
0.04,0.0,21.8,2.4000000000000004
0.04,0.0,21.9,2.6
0.04,16.889998806055463,22.4,2.8000000000000003
0.04,69.59812980566878,23.200000000000003,3.2
0.04,146.89808485983872,24.1,3.6
0.36,322.4813827884108,25.200000000000003,3.9
0.36,133.0788957380921,26.5,4.1000000000000005
0.36,103.87349265724112,27.5,4.3
0.36,70.93799498543295,28.3,4.3
0.36,171.44506281194495,28.8,4.2
0.36,69.24899510482742,29.0,4.0
0.36,263.87969451854417,28.8,3.8
0.36,632.9202754024396,28.1,3.8
0.04,441.9060810522242,27.200000000000003,3.7
0.04,229.1250351175925,25.9,3.4000000000000004
0.04,61.580565708166844,25.200000000000003,3.2
0.04,20.40283893414216,22.200000000000003,1.9
0.04,0.0,20.8,1.5
0.04,0.0,20.0,1.2000000000000002
0.04,0.0,19.700000000000003,0.9
0.04,0.0,19.8,0.6000000000000001
0.04,0.0,20.0,0.4
0.04,0.0,19.8,0.5
0.04,0.0,19.4,0.7000000000000001
0.04,0.0,18.9,0.8
0.04,0.0,18.7,1.0
0.04,18.660557093017452,19.8,1.6
0.04,60.61559433342487,21.9,2.5
0.04,219.28539579509626,24.200000000000003,3.2
0.36,360.0498160275736,25.8,3.8
0.36,641.097557295608,26.9,4.1000000000000005
0.36,799.2300608789823,27.6,4.3
0.36,365.94252417016185,28.0,4.2
0.36,712.0364990720515,28.200000000000003,3.9
0.36,850.8411611375961,28.200000000000003,3.3000000000000003
0.36,497.4807241984651,28.0,2.7
0.36,427.83174425618347,27.200000000000003,2.1
0.04,389.7701222117481,26.1,1.9
0.04,215.70275924689085,24.9,1.7000000000000002
0.04,77.7485959382907,24.3,1.5
0.04,17.734498746358238,22.1,1.6
0.04,0.0,20.9,1.6
0.04,0.0,20.0,1.5
0.04,0.0,19.4,1.4
0.04,0.0,18.9,1.3
0.0,0.0,18.6,1.0
0.0,0.0,18.6,0.8
0.0,0.0,19.0,0.6000000000000001
0.0,0.0,19.1,0.3
0.0,0.0,18.9,0.5
0.0,16.047750396055616,19.200000000000003,1.3
0.0,16.889998806055463,20.5,2.1
0.0,197.37273952977455,22.4,2.5
0.0,414.1602438514428,24.1,2.4000000000000004
0.0,646.0535621240292,25.4,2.0
0.0,812.2537118670555,26.6,1.7000000000000002
0.0,913.981474110984,27.5,1.7000000000000002
0.0,829.3929310126503,28.1,1.8
0.0,391.40377092383176,28.1,2.0
0.0,812.9971750617736,27.8,2.1
0.0,549.6245718147577,27.3,2.3000000000000003
0.0,454.7826847729278,26.5,2.1
0.0,192.33845667386012,25.4,1.7000000000000002
0.0,70.7616203648703,24.8,1.4
0.0,16.04549886575269,22.1,0.6000000000000001
0.0,0.0,21.200000000000003,0.6000000000000001
0.0,0.0,20.8,0.8
0.0,0.0,20.5,1.0
0.0,0.0,20.1,1.0
0.0,0.0,19.6,1.0
0.0,0.0,19.200000000000003,1.1
0.0,0.0,18.5,1.4
0.0,0.0,17.8,1.8
0.0,0.0,17.400000000000002,2.0
0.0,16.12414744115552,18.0,2.4000000000000004
0.0,70.90898190180683,19.200000000000003,2.8000000000000003
0.0,193.19167512795855,20.5,3.1
0.0,38.002497313624794,21.6,3.3000000000000003
0.0,65.87099534361631,22.1,3.6
0.0,222.5980502935339,22.1,4.3
0.0,46.44749671665252,22.200000000000003,4.9
0.0,367.0161897203232,22.3,5.300000000000001
0.0,146.50712691421646,22.3,5.300000000000001
0.0,605.5207491828626,22.3,5.1000000000000005
0.0,488.4417999116323,22.3,4.9
0.0,300.82228672565606,22.3,4.6000000000000005
0.0,11.822999164238826,21.8,4.1000000000000005
0.0,74.65771070490705,21.5,3.8
0.0,17.06097045068949,18.2,2.4000000000000004
0.0,0.0,17.0,2.1
0.0,0.0,16.400000000000002,2.0
0.0,0.0,15.9,1.8
0.0,0.0,15.5,1.7000000000000002
0.04,0.0,15.1,1.6
0.04,0.0,14.9,1.6
0.04,0.0,14.8,1.7000000000000002
0.04,0.0,14.8,1.9
0.04,0.0,15.4,2.3000000000000003
0.04,15.298181098980871,17.1,3.1
0.04,50.317502014973606,19.200000000000003,3.7
0.04,219.55460096188824,21.3,4.0
0.36,447.99091173604023,23.0,4.4
0.36,654.781760231549,23.9,4.7
0.36,812.4785457715157,24.4,4.6000000000000005
0.36,918.1714590683417,24.9,4.6000000000000005
0.36,958.2404091607465,25.4,4.5
0.36,921.750995537779,25.8,4.4
0.36,826.2895589560792,25.8,4.4
0.36,669.1113584939089,25.4,4.2
0.04,464.73865386526967,24.8,3.7
0.04,233.46771221551413,23.8,2.9000000000000004
0.04,52.793666847780806,23.1,2.4000000000000004
0.04,17.03890104254916,19.4,1.1
0.04,0.0,18.8,1.1
0.04,0.0,18.5,1.1
0.04,0.0,18.0,1.2000000000000002
0.04,0.0,17.8,1.4
0.04,0.0,17.900000000000002,1.8
0.04,0.0,17.7,2.0
0.04,0.0,17.400000000000002,2.2
0.04,0.0,16.900000000000002,2.1
0.04,0.0,16.5,1.9
0.04,15.292519068398649,17.400000000000002,2.2
0.04,67.21562976119066,19.700000000000003,2.4000000000000004
0.04,208.8398331884535,22.8,2.7
0.36,452.4986418030974,25.4,3.3000000000000003
0.36,417.61005370526357,26.700000000000003,3.6
0.36,754.3738971714438,27.6,3.8
0.36,915.0007111281835,28.200000000000003,4.2
0.36,945.3702806468096,28.5,4.6000000000000005
0.36,451.7101568374267,28.4,5.1000000000000005
0.36,810.6358038967725,28.0,5.2
0.36,654.0514162233628,27.4,5.0
0.04,305.52549271147177,26.6,4.7
0.04,230.56254984404612,25.5,4.2
0.04,61.51919885224522,24.9,3.8
0.04,17.81681303929038,21.6,2.1
0.04,0.0,20.6,2.0
0.04,0.0,20.3,2.2
0.04,0.0,20.3,2.4000000000000004
0.04,0.0,20.3,2.6
0.04,0.0,20.3,2.7
0.04,0.0,20.200000000000003,2.7
0.04,0.0,20.1,2.6
0.04,0.0,20.0,2.6
0.04,0.0,20.3,2.9000000000000004
0.04,9.289499343330506,21.0,3.3000000000000003
0.04,58.270495880891346,21.9,3.5
0.04,155.9839164395146,23.5,3.7
0.36,336.16204582052654,25.3,4.2
0.36,609.9040071205588,26.700000000000003,4.7
0.36,442.5320646908038,27.4,5.1000000000000005
0.36,859.4072967527492,27.9,5.5
0.36,396.2497037960469,28.3,5.6000000000000005
0.36,44.75849683604698,28.5,5.7
0.36,763.0621330911663,28.4,5.7
0.36,535.026606374084,28.0,5.7
0.04,256.3432731774593,27.3,5.5
0.04,231.80037610836365,26.0,5.0
0.04,60.801472508074944,25.1,4.5
0.04,16.135495209273383,21.200000000000003,2.7
0.04,0.0,19.9,2.6
0.04,0.0,19.1,2.6
0.04,0.0,18.2,2.3000000000000003
0.04,0.0,17.400000000000002,1.9
0.04,0.0,16.7,1.5
0.04,0.0,16.2,1.3
0.04,0.0,15.8,1.2000000000000002
0.04,0.0,15.4,1.3
0.04,0.0,15.4,1.4
0.04,13.58620799669211,16.900000000000002,2.1
0.04,57.32739718378775,19.4,2.9000000000000004
0.04,219.5221567513425,22.1,3.7
0.36,414.84106726210723,24.4,4.5
0.36,591.4555393902154,25.5,4.800000000000001
0.36,718.3704689468884,26.5,4.9
0.36,824.9208105247582,27.4,5.1000000000000005
0.36,870.3871021424176,28.0,5.4
0.36,699.9688155306741,28.200000000000003,5.6000000000000005
0.36,735.5525198845033,28.0,5.5
0.36,527.1334471521434,27.700000000000003,5.5
0.04,429.5772412062529,27.1,5.300000000000001
0.04,182.9047436226217,25.9,4.6000000000000005
0.04,71.37239318913653,25.3,4.1000000000000005
0.04,13.511999044844371,22.4,2.9000000000000004
0.04,0.0,21.4,2.9000000000000004
0.04,0.0,20.9,3.1
0.04,0.0,20.3,2.7
0.04,0.0,19.5,2.0
0.04,0.0,18.8,1.6
0.04,0.0,18.5,1.6
0.04,0.0,18.5,1.8
0.04,0.0,18.4,1.8
0.04,0.0,18.3,1.7000000000000002
0.04,10.999180733538823,19.0,2.1
0.04,71.04210498197432,20.700000000000003,2.6
0.04,213.88284753084974,22.9,3.0
0.36,412.8946382622082,25.0,3.7
0.36,604.4612156491994,26.4,4.2
0.36,746.3994351777,27.3,4.4
0.36,841.7494427819188,27.8,4.5
0.36,883.0079763030479,28.1,4.4
0.36,771.808904219159,28.3,4.2
0.36,655.888656469807,28.0,4.0
0.36,631.4719277005972,27.4,3.7
0.04,436.41840732638417,26.6,3.4000000000000004
0.04,227.36106113446718,25.5,2.9000000000000004
0.04,70.05112243762714,24.8,2.6
0.04,15.244597298938983,21.5,1.6
0.04,0.0,20.200000000000003,1.8
0.04,0.0,19.200000000000003,2.0
0.04,0.0,18.5,1.9
0.04,0.0,17.900000000000002,1.7000000000000002
0.04,0.0,17.3,1.4
0.04,0.0,16.7,1.2000000000000002
0.04,0.0,16.2,1.2000000000000002
0.04,0.0,15.9,1.1
0.04,0.0,15.9,1.1
0.04,12.71638408974022,17.2,1.7000000000000002
0.04,53.12849737327972,19.700000000000003,2.2
0.04,216.94712407342726,22.6,2.0
0.36,438.3866284601602,25.3,1.7000000000000002
0.36,637.9477453131046,27.0,1.6
0.36,801.1631232617407,28.200000000000003,1.6
0.36,898.1123051728466,29.200000000000003,1.6
0.36,784.3092073236779,29.8,1.8
0.36,711.9720066502932,30.1,2.3000000000000003
0.36,601.5794849547071,30.0,2.7
0.36,620.6678430375819,29.3,3.0
0.04,425.9999022812645,28.200000000000003,3.1
0.04,222.5324710249621,26.9,3.0
0.04,75.85856854829709,26.1,2.9000000000000004
0.04,14.356498985147145,23.4,2.1
0.04,0.0,22.200000000000003,1.8
0.04,0.0,21.4,1.7000000000000002
0.04,0.0,21.3,2.1
0.04,0.0,21.3,2.5
0.04,0.0,21.3,2.5
0.04,0.0,21.3,2.2
0.04,0.0,21.4,2.3000000000000003
0.04,0.0,21.6,2.4000000000000004
0.04,0.0,21.700000000000003,2.4000000000000004
0.04,4.222499701513866,22.0,2.6
0.04,5.911499582119413,22.700000000000003,3.0
0.04,35.468997492716476,23.4,3.2
0.36,25.3349982090832,24.0,3.6
0.36,42.22499701513866,24.5,4.3
0.36,145.98194412338637,24.9,5.0
0.36,337.692193745365,25.8,5.6000000000000005
0.36,273.7578344192842,27.4,6.0
0.36,230.71663448023298,28.200000000000003,6.1000000000000005
0.36,458.48871672547966,27.8,5.7
0.36,294.64244581362203,27.3,5.0
0.04,366.88144628657756,27.0,4.3
0.04,223.2550072433246,26.5,3.3000000000000003
0.04,57.75736323013499,25.9,2.6
0.04,13.56622401022971,22.8,1.9
0.04,0.0,22.0,2.2
0.04,0.0,21.700000000000003,2.7
0.04,0.0,21.4,3.2
0.04,0.0,20.9,3.3000000000000003
0.0,0.0,20.4,3.1
0.0,0.0,19.8,2.6
0.0,0.0,19.200000000000003,2.1
0.0,0.0,18.7,1.8
0.0,0.0,18.4,1.5
0.0,11.024566571999904,19.3,1.8
0.0,64.72013192169794,21.700000000000003,2.2
0.0,192.6112113372689,24.3,2.7
0.0,413.7300642721391,26.3,3.4000000000000004
0.0,183.2186330841139,27.5,4.0
0.0,643.8523137460649,28.0,4.4
0.0,911.7597023995082,28.3,4.6000000000000005
0.0,950.5223331573405,28.3,4.7
0.0,915.1653826812446,28.200000000000003,4.7
0.0,815.1788334410919,27.9,4.7
0.0,657.6477138725729,27.4,4.4
0.0,453.3548535625583,26.6,4.1000000000000005
0.0,224.77006980859116,25.4,3.7
0.0,49.5628350798954,24.700000000000003,3.4000000000000004
0.0,13.5485437580536,26.5,2.7
0.0,0.0,25.5,2.7
0.0,0.0,24.9,2.7
0.0,0.0,24.3,2.8000000000000003
0.0,0.0,23.8,2.8000000000000003
0.0,0.0,23.3,2.6
0.0,0.0,23.0,2.6
0.0,0.0,23.0,2.7
0.0,0.0,22.8,2.5
0.0,0.0,22.5,2.2
0.0,9.282304314381781,23.1,2.3000000000000003
0.0,55.30069176839575,24.9,2.6
0.0,30.378450483431283,27.1,2.7
0.0,368.58222739437423,29.1,2.9000000000000004
0.0,646.4962887087303,30.700000000000003,3.4000000000000004
0.0,811.6976019777408,31.8,3.9
0.0,915.8620102401491,32.5,4.3
0.0,847.7350889773857,32.800000000000004,4.6000000000000005
0.0,920.9512217156725,32.6,4.7
0.0,824.7376263546277,32.2,4.7
0.0,669.9290354313586,31.3,4.7
0.0,463.431155152459,30.1,4.7
0.0,228.65671458891924,28.6,4.3
0.0,47.443960428962185,27.700000000000003,3.9
0.0,11.893144123950094,23.4,1.6
0.0,0.0,22.0,1.1
0.0,0.0,21.4,1.0
0.0,0.0,20.9,1.0
0.0,0.0,20.4,1.0
0.04,0.0,19.9,1.1
0.04,0.0,19.6,1.0
0.04,0.0,19.8,1.0
0.04,0.0,20.3,0.8
0.04,0.0,20.6,0.6000000000000001
0.04,10.998826034934433,21.200000000000003,0.7000000000000001
0.04,62.04548290299041,23.0,1.1
0.04,187.44095899162872,25.8,1.4
0.36,437.9066364992943,28.3,1.6
0.36,514.8600843749676,29.700000000000003,1.8
0.36,743.2532464036184,30.4,2.1
0.36,581.8074937172813,30.8,2.3000000000000003
0.36,632.5674000537205,30.9,2.3000000000000003
0.36,449.5056679562364,31.0,2.4000000000000004
0.36,202.34503806590993,30.6,2.7
0.36,169.30877892021084,29.8,2.8000000000000003
0.04,144.15855178124258,28.6,2.3000000000000003
0.04,86.91612221648396,27.5,1.3
0.04,37.97306310428911,27.0,0.6000000000000001
0.04,6.750766774095841,25.4,0.6000000000000001
0.04,0.0,24.700000000000003,1.1
0.04,0.0,24.1,1.7000000000000002
0.04,0.0,23.5,1.9
0.04,0.0,22.9,1.6
0.04,0.0,22.1,1.8
0.04,0.0,21.4,2.6
0.04,0.0,20.9,3.2
0.04,0.0,20.6,3.6
0.04,0.0,20.4,3.7
0.04,3.3753833870479206,20.6,3.9
0.04,44.72382987838495,21.700000000000003,4.1000000000000005
0.04,120.51076819197813,23.5,4.2
0.36,23.627683709335447,25.3,4.0
0.36,235.37549299887513,27.0,3.7
0.36,527.2769052113862,28.8,3.5
0.36,269.71198190590366,30.3,3.6
0.36,51.474596652480784,30.6,3.7
0.36,467.5506457013461,29.9,4.0
0.36,213.28655571101146,29.1,4.9
0.36,192.96047352265145,28.700000000000003,6.0
0.04,139.82517934357287,28.1,6.2
0.04,137.1452998705055,26.9,5.5
0.04,64.16195717797929,26.1,5.0
0.04,10.145320097414109,23.6,3.3000000000000003
0.04,0.0,22.5,2.8000000000000003
0.04,0.0,21.700000000000003,2.5
0.04,0.0,21.4,2.1
0.04,0.0,21.1,1.9
0.04,0.0,20.700000000000003,2.0
0.04,0.0,20.200000000000003,2.3000000000000003
0.04,0.0,19.6,2.5
0.04,0.0,19.0,2.4000000000000004
0.04,0.0,18.6,2.5
0.04,9.305696686740998,18.7,2.9000000000000004
0.04,52.12146749503936,20.1,3.2
0.04,213.32375543398828,22.4,3.3000000000000003
0.36,439.4428413422257,24.9,3.2
0.36,649.21061731125,27.200000000000003,3.0
0.36,812.2620529408684,28.9,2.6
0.36,913.3286107151183,30.1,2.2
0.36,948.8354573455644,30.9,1.9
0.36,773.8741872878359,31.3,1.6
0.36,810.507845281051,31.5,1.3
0.36,558.4224751242256,31.200000000000003,1.1
0.04,440.0648084658252,30.5,1.1
0.04,217.9421215659605,29.3,1.2000000000000002
0.04,58.37324964386912,28.6,1.3
0.04,8.4384584676198,25.1,1.3
0.04,0.0,23.5,1.3
0.04,0.0,22.3,1.2000000000000002
0.04,0.0,21.5,1.2000000000000002
0.04,0.0,20.9,1.2000000000000002
0.04,0.0,20.4,1.2000000000000002
0.04,0.0,20.200000000000003,1.2000000000000002
0.04,0.0,20.1,1.2000000000000002
0.04,0.0,20.0,1.4
0.04,0.0,19.8,1.6
0.04,8.450927019831989,20.4,2.2
0.04,60.5083115085891,22.5,2.4000000000000004
0.04,162.02224422143476,25.3,1.9
0.36,432.31572271191885,27.6,1.5
0.36,636.759486417812,29.3,1.5
0.36,804.0590111646111,30.700000000000003,1.8
0.36,906.9296533278023,31.700000000000003,2.2
0.36,330.68165075765484,32.300000000000004,2.3000000000000003
0.36,539.2159223742843,32.6,2.3000000000000003
0.36,674.6445087465953,32.5,2.2
0.36,536.9909694521251,32.1,2.1
0.04,430.29245917983667,31.3,2.2
0.04,180.40717079855577,29.9,1.9
0.04,57.62706648899704,29.200000000000003,1.6
0.04,5.063075080571881,26.200000000000003,0.8
0.04,0.0,25.3,1.0
0.04,0.0,24.700000000000003,1.3
0.04,0.0,24.4,1.4
0.04,0.0,24.1,1.3
0.04,0.0,23.700000000000003,1.3
0.04,0.0,23.3,1.3
0.04,0.0,23.0,1.2000000000000002
0.04,0.0,22.5,1.1
0.04,0.0,22.3,1.0
0.04,3.3753833870479206,23.0,1.1
0.04,59.78266457651539,24.9,0.8
0.04,103.39516060133273,27.1,0.7000000000000001
0.36,248.13806331780265,28.9,1.3
0.36,587.5417962248475,30.4,1.3
0.36,537.5110359349206,31.700000000000003,1.1
0.36,282.55603386104025,32.800000000000004,1.2000000000000002
0.36,574.2546517964681,33.5,1.6
0.36,407.0618801680265,33.9,2.0
0.36,356.8194829558251,33.800000000000004,2.5
0.36,346.50357690045206,33.2,2.8000000000000003
0.04,176.25113564511494,31.9,2.8000000000000003
0.04,134.72007166056372,30.3,2.5
0.04,57.596750541549326,29.5,2.3000000000000003
0.04,3.3753833870479206,26.700000000000003,1.4
0.04,0.0,25.5,1.4
0.04,0.0,24.700000000000003,1.4
0.04,0.0,24.1,1.3
0.04,0.0,23.6,1.0
0.0,0.0,23.4,0.6000000000000001
0.0,0.0,23.200000000000003,0.4
0.0,0.0,22.8,0.5
0.0,0.0,22.4,0.7000000000000001
0.0,0.0,22.0,1.0
0.0,0.0,22.200000000000003,1.5
0.0,19.408454475525545,23.200000000000003,2.1
0.0,100.41765576467563,24.5,2.5
0.0,166.1712933277911,26.200000000000003,3.0
0.0,588.924725956667,28.1,3.4000000000000004
0.0,326.55869760423315,29.700000000000003,3.9
0.0,872.783031833089,30.700000000000003,4.2
0.0,912.9551675317349,31.3,4.4
0.0,873.6986309992818,31.4,4.6000000000000005
0.0,609.1913271516953,30.8,4.6000000000000005
0.0,229.1216260456746,29.700000000000003,4.5
0.0,355.47406294172924,28.3,4.1000000000000005
0.0,7.594612620857821,26.9,3.4000000000000004
0.0,45.56767572514692,26.200000000000003,3.0
0.0,2.5315375402859406,24.4,1.4
0.0,0.0,23.6,0.8
0.0,0.0,23.1,0.4
0.0,0.0,22.700000000000003,0.3
0.0,0.0,22.5,0.2
0.0,0.0,22.3,0.2
0.0,0.0,22.0,0.2
0.0,0.0,21.700000000000003,0.3
0.0,0.0,21.4,0.3
0.0,0.0,21.200000000000003,0.5
0.0,0.0,21.5,1.0
0.0,55.80762220841108,22.6,1.4
0.0,203.94225592289348,24.0,1.6
0.0,412.03288625526005,25.5,1.6
0.0,450.40965197827387,27.1,1.5
0.0,544.3937047713853,28.3,1.4
0.0,725.2349076941033,29.200000000000003,1.3
0.0,898.0758811500494,29.8,1.2000000000000002
0.0,749.42511359035,30.200000000000003,1.0
0.0,776.4028302453227,29.9,0.5
0.0,365.48415341387505,29.200000000000003,0.3
0.0,374.0389470056563,28.3,0.4
0.0,208.87960806605597,27.4,0.4
0.0,57.32004889415996,26.8,0.2
0.0,0.0,25.0,0.4
0.0,0.0,24.200000000000003,0.6000000000000001
0.0,0.0,23.5,0.9
0.0,0.0,22.9,1.3
0.0,0.0,22.4,1.8
0.04,0.0,22.0,2.2
0.04,0.0,21.8,2.5
0.04,0.0,21.8,2.5
0.04,0.0,21.700000000000003,2.5
0.04,0.0,21.6,2.4000000000000004
0.04,0.0,21.8,2.4000000000000004
0.04,23.645998328477653,22.1,2.5
0.04,16.04549886575269,22.200000000000003,2.7
0.36,34.62449755241371,22.1,3.0
0.36,330.9739586241574,22.1,3.7
0.36,447.59254109017604,22.6,4.800000000000001
0.36,545.6148549443246,23.6,5.9
0.36,892.9279513654744,25.0,6.9
0.36,883.3931640672703,26.1,7.2
0.36,795.0267619789895,26.4,6.7
0.36,643.6505598514642,26.200000000000003,5.6000000000000005
0.04,436.9804204564705,25.700000000000003,4.4
0.04,196.01627995398758,24.9,3.0
0.04,45.60299677634975,24.3,2.2
0.04,0.0,22.3,1.7000000000000002
0.04,0.0,22.4,2.9000000000000004
0.04,0.0,21.6,4.0
0.04,0.0,20.1,4.2
0.04,0.0,19.0,4.0
0.04,0.0,18.4,3.8
0.04,0.0,18.1,3.6
0.04,0.0,17.8,3.5
0.04,0.0,17.6,3.5
0.04,0.0,17.400000000000002,3.5
0.04,0.0,17.900000000000002,3.9
0.04,45.99459677985861,19.3,4.6000000000000005
0.04,173.4725927118886,20.6,5.5
0.36,445.383164085748,21.5,6.2
0.36,662.6268722319194,22.0,6.6000000000000005
0.36,820.8703847912666,22.5,6.7
0.36,497.00301129264125,23.0,6.7
0.36,192.0475532954597,23.6,6.5
0.36,696.7347032431422,24.1,6.2
0.36,444.55733729106976,24.5,6.1000000000000005
0.36,665.1677948985371,24.3,5.9
0.04,278.99253041918877,23.6,5.5
0.04,217.8601503988179,22.6,4.7
0.04,43.750315143851125,22.0,4.2
0.04,0.0,20.0,2.9000000000000004
0.04,0.0,19.4,2.9000000000000004
0.04,0.0,19.0,3.0
0.04,0.0,18.7,3.2
0.04,0.0,18.3,3.4000000000000004
0.04,0.0,17.6,3.4000000000000004
0.04,0.0,16.6,3.2
0.04,0.0,15.7,3.1
0.04,0.0,15.0,2.8000000000000003
0.04,0.0,14.4,2.6
0.04,0.0,15.0,2.9000000000000004
0.04,39.548168427471786,16.900000000000002,3.6
0.04,220.57230302901047,19.3,4.3
0.36,464.72901095604703,21.5,5.0
0.36,684.8813471753176,23.1,5.1000000000000005
0.36,846.9295033113012,24.3,5.1000000000000005
0.36,764.6102684219788,25.4,4.9
0.36,659.1284051267268,26.0,4.9
0.36,943.0559797029646,26.3,4.800000000000001
0.36,835.2259977165563,26.200000000000003,4.7
0.36,667.1490871325362,25.8,4.4
0.04,452.00659890987623,25.1,4.1000000000000005
0.04,214.52997372090124,24.0,3.3000000000000003
0.04,42.380810612899246,23.3,2.8000000000000003
0.04,0.0,19.6,1.3
0.04,0.0,18.9,1.3
0.04,0.0,18.4,1.3
0.04,0.0,18.1,1.5
0.04,0.0,17.8,1.7000000000000002
0.04,0.0,17.6,1.9
0.04,0.0,17.3,2.0
0.04,0.0,16.900000000000002,2.0
0.04,0.0,16.400000000000002,2.0
0.04,0.0,15.9,1.8
0.04,0.0,16.7,2.2
0.04,43.507384443730075,19.0,2.7
0.04,209.13681643909723,22.200000000000003,3.1
0.36,440.4436885428769,24.9,3.6
0.36,653.3498713509122,26.5,3.6
0.36,817.8133234506633,27.6,3.6
0.36,916.3542404711732,28.5,3.5
0.36,767.381227567465,29.0,3.4000000000000004
0.36,609.7621043936608,29.1,3.4000000000000004
0.36,496.72142344673557,28.6,3.3000000000000003
0.36,583.7171845034634,27.6,3.1
0.04,423.0079577685531,26.3,2.8000000000000003
0.04,206.80037948714823,25.1,2.3000000000000003
0.04,53.16551703768681,24.5,2.0
0.04,0.0,21.1,1.0
0.04,0.0,20.5,1.0
0.04,0.0,20.200000000000003,0.9
0.04,0.0,20.200000000000003,0.9
0.04,0.0,20.1,0.9
0.04,0.0,19.6,1.0
0.04,0.0,19.0,1.1
0.04,0.0,18.5,1.1
0.04,0.0,18.3,1.2000000000000002
0.04,0.0,18.3,1.3
0.04,0.0,18.9,1.2000000000000002
0.04,51.06424251022373,20.5,1.5
0.04,92.89499343330505,22.1,1.9
0.36,212.62159209965503,23.4,1.9
0.36,40.53599713453312,24.9,1.8
0.36,210.95408486145993,26.8,1.9
0.36,657.2782325110542,28.5,1.9
0.36,854.6430372481339,29.0,2.0
0.36,888.7456661321493,28.6,2.3000000000000003
0.36,673.5198937357874,28.0,2.7
0.36,560.4904026131491,27.700000000000003,2.8000000000000003
