Ppv,Pdg,Pch,Pdch,SOC,Pbuy,Psell,Eload,P_RE_served,Csell,Cbuy,Pserved
4.779937562604321,0.0,1.1298296717682919,0.0,0.8938584156721444,0.0,0.0,0.869688038,0.869688038,0.07054,0.19488,0.869688038
3.6437494538222714,0.0,0.5671227710387092,0.0,0.946721783884255,0.0,0.0,0.863323483,0.863323483,0.07054,0.19488,0.863323483
2.0445177082015875,0.0,0.2846696678865292,0.0,0.9732567746142913,0.0,0.0,0.92189977,0.92189977,0.07054,0.19488,0.92189977
0.0,0.0,0.0,1.1955469145833333,0.9865761251751173,0.0,0.0,1.147725038,0.0,0.07054,0.19488,1.147725038
0.0,0.0,0.0,1.6488670927083333,0.9166533767072483,0.0,0.0,1.582912409,0.0,0.07054,0.19488,1.582912409
0.0,0.0,0.0,1.9116306989583336,0.8202177474784509,-2.220446049250313e-16,0.0,1.835165471,0.0,0.07054,0.19488,1.8351654710000003
0.0,0.0,0.0,1.8559607531250002,0.7084141278159763,0.0,0.0,1.781722323,0.0,0.07054,0.19488,1.781722323
0.0,0.0,1.6194207160443357e-17,1.7252117958333335,0.5998664202153723,0.0,0.0,1.656203324,0.0,0.07054,0.19488,1.656203324
0.0,0.0,0.0,1.5823176802083334,0.4989656952146335,0.0,0.0,1.519024973,0.0,0.07054,0.19488,1.519024973
0.0,0.0,0.0,1.2917745083333334,0.4064222744589295,-2.220446049250313e-16,0.0,1.240103528,0.0,0.07054,0.19488,1.2401035280000001
0.0,0.0,2.1530260833439267e-17,0.9990718500000001,0.33087155961736575,0.0,0.0,0.959108976,0.0,0.07054,0.19488,0.959108976
0.0,0.0,0.0,0.7176114156250001,0.2724398503998107,-1.1102230246251565e-16,0.0,0.688906959,0.0,0.07054,0.19488,0.6889069590000001
0.0,0.4067975880911909,0.3338211133204122,0.5209731871837551,0.23046963417462324,0.0,0.0,0.586463579,0.0,0.07054,0.19488,0.586463579
0.0,0.4067975880911909,0.11373276158465372,0.26705689065632987,0.21561908743537822,0.0,0.0,0.553988752,0.0,0.07054,0.19488,0.553988752
0.0,0.460197566102986,0.0,0.09098620926772287,0.2053214187975962,0.0,0.0,0.547544327,0.0,0.07054,0.19488,0.547544327
0.0,0.551159964,0.0,0.0,0.2,0.0,0.0,0.551159964,0.0,0.07054,0.19488,0.551159964
