Eload,G,T,Vw
0.734265422,1050.2406592221203,2.5,10
0.719720076,1038.3567332161133,3.4000000000000004,10
0.697128938,947.3393834195496,3.8,10
0.6886658,773.275149467474,3.7,10
0.724116033,543.1226845703812,3.1,10
0.869013369,273.76871875867636,2.6,10
1.147001739,46.03289494663398,-2.4000000000000004,10
1.381828607,0.0,-3.2,10
1.503772111,0.0,-2.6,10
1.533515934,0.0,-2.4000000000000004,10
1.394374705,0.0,-3.1,10
1.126965841,0.0,-3.4000000000000004,10
0.866891526,0.0,-3.0,10
0.599451667,0.0,-2.7,10
0.498796047,0.0,-2.5,10
0.462074208,0.0,-2.6,10
0.45576453,0.0,-2.6,10
0.460105037,0.0,-2.2,10
0.51558936,0.0,-1.2000000000000002,10
0.660481619,52.156113301355205,0.5,10
0.852821352,183.2596667416739,2.4000000000000004,10
0.771684334,464.87512370755724,4.6000000000000005,10
0.71145127,602.7912854593816,6.9,10
0.718962276,548.6804993731153,8.700000000000001,10
0.734265422,540.7155171691408,9.7,10
0.719720076,672.2894489077314,10.5,10
0.697128938,241.18196395721262,11.4,10
0.6886658,550.5327971784477,12.2,10
0.724116033,333.4715274268537,11.7,10
0.869013369,72.06048468057278,10.9,10
1.147001739,23.737571424188683,5.5,10
1.381828607,0.0,4.3,10
1.503772111,0.0,4.7,10
1.533515934,0.0,4.9,10
1.394374705,0.0,4.0,10
1.126965841,0.0,3.1,10
0.866891526,0.0,3.5,10
0.599451667,0.0,4.0,10
0.496433249,0.0,4.2,10
0.453208834,0.0,4.2,10
0.449062175,0.0,4.3,10
0.456631428,0.0,4.4,10
0.511642426,0.0,5.1000000000000005,10
0.649299311,78.01310391954038,7.2,10
0.84355499,323.0685988880714,10.6,10
0.771604513,434.78406344538,14.7,10
0.71145127,609.8780435910302,18.5,10
0.718962276,933.0048667427329,21.0,10
0.734265422,1003.7453506614651,22.200000000000003,10
0.719720076,989.8309375745757,22.8,10
0.697128938,802.9058823422445,23.0,10
0.6886658,657.2991512909848,22.8,10
0.724116033,435.3093371934732,21.9,10
0.869013369,223.40741144153066,21.3,10
1.147001739,47.57633366997078,4.3,10
1.381828607,0.0,2.3000000000000003,10
1.503772111,0.0,1.7000000000000002,10
1.533515934,0.0,1.6,10
1.394374705,0.0,1.0,10
1.126965841,0.0,-0.1,10
0.866891526,0.0,-1.1,10
0.604667713,0.0,-1.8,10
0.502636877,0.0,-2.2,10
0.459261531,0.0,-2.5,10
0.456449692,0.0,-2.9000000000000004,10
0.463937603,0.0,-3.0,10
0.518283315,0.0,-1.2000000000000002,10
0.683706821,115.60766441516293,2.2,10
0.900005319,374.9051459989833,5.7,10
0.836475098,628.2632977813964,8.6,10
0.769983288,835.0494120664729,10.5,10
0.790525062,975.0470978150371,12.0,10
0.79061687,1039.7812763576248,13.3,10
0.767020223,1019.4583995457926,14.3,10
0.740238632,926.8415932952283,14.9,10
0.727290804,756.235292051784,15.1,10
0.751006222,529.8381523033951,14.7,10
0.860093592,265.50649986310987,14.4,10
1.050452367,48.29585597879929,10.0,10
1.152818942,0.0,7.4,10
1.224683235,0.0,6.4,10
1.414513942,0.0,5.9,10
1.429293038,0.0,5.300000000000001,10
1.153652885,0.0,4.800000000000001,10
0.88038522,0.0,4.4,10
0.518481182,0.0,4.1000000000000005,10
0.475491365,0.0,4.0,10
0.469064943,0.0,4.3,10
0.478518815,0.0,4.9,10
0.533013748,0.0,5.5,10
0.681167632,0.0,6.6000000000000005,10
0.912295076,86.55123108856726,9.2,10
0.854740641,279.596879296117,12.5,10
0.785400582,469.9352474121456,15.0,10
0.804015635,608.7335847889444,16.5,10
0.801556531,732.5981362643485,17.7,10
0.772999754,760.5454229657971,18.6,10
0.741135256,634.7993353778495,19.0,10
0.727290804,749.9412398813428,18.9,10
0.751006222,576.1593824357234,18.5,10
0.860093592,507.63410305234805,17.900000000000002,10
1.051143901,256.00531804892864,17.5,10
1.152818942,33.96314380353299,12.9,10
1.224683235,0.0,10.6,10
1.414513942,0.0,9.2,10
1.429293038,0.0,7.9,10
1.155810041,0.0,6.9,10
0.891499489,0.0,6.1000000000000005,10
0.632475394,0.0,5.4,10
0.533843393,0.0,4.9,10
0.493654604,0.0,4.5,10
0.488793831,0.0,4.2,10
0.491909487,0.0,4.0,10
0.543982986,0.0,3.9,10
0.685874144,0.0,5.300000000000001,10
0.903482052,34.81222239862132,8.200000000000001,10
0.83038044,218.00364825077327,11.6,10
0.744049582,387.0149501198027,14.9,10
0.745560549,655.3815899134169,17.400000000000002,10
0.739744247,727.2688283489754,19.4,10
0.719209716,732.7345504475335,21.1,10
0.6966506,808.9117438200387,22.3,10
0.688165232,771.8913987824039,22.700000000000003,10
0.713947249,614.1367742975073,22.6,10
0.824175673,507.52014085953783,21.9,10
1.015100437,257.7030837394524,21.4,10
1.118508626,45.50562200503823,16.1,10
1.190438481,0.0,14.0,10
1.379658572,0.0,13.3,10
1.39368618,0.0,12.4,10
1.125359673,0.0,11.7,10
0.865144396,0.0,11.2,10
0.614318729,0.0,10.5,10
0.525952061,0.0,9.9,10
0.488123542,0.0,9.4,10
0.482171909,0.0,9.0,10
0.486016468,0.0,8.4,10
0.538216709,0.0,8.1,10
0.703053133,4.245392975441623,9.4,10
0.902695224,89.6167420713879,12.0,10
0.825939193,187.79504438670128,15.1,10
0.736624832,344.753650462984,19.3,10
0.729827762,470.99065068696103,23.3,10
0.733780742,648.2466039687624,25.6,10
0.719209716,511.2099130591421,26.6,10
0.6966506,684.84100832911,26.8,10
0.688165232,679.48469759265,26.0,10
0.713947249,515.2608673950417,24.6,10
0.824175673,303.41436788917036,22.700000000000003,10
1.015100437,140.23838112571457,21.700000000000003,10
1.118508626,13.585257521413197,18.2,10
1.190438481,0.0,16.6,10
1.379658572,0.0,15.2,10
1.39368618,0.0,14.1,10
1.125359673,0.0,13.2,10
0.861698298,0.0,12.3,10
0.59809403,0.0,11.3,10
0.498689853,0.0,10.2,10
0.451592064,0.0,9.4,10
0.445683551,0.0,8.8,10
0.453292244,0.0,8.1,10
0.508110281,0.0,7.4,10
0.651634354,2.547235785264975,7.2,10
0.868922524,43.303008349504566,7.9,10
0.793261359,63.68089463162437,9.3,10
0.712269722,55.19010868074111,10.9,10
0.718512085,117.116213287645,12.7,10
0.733780742,182.27683649147815,14.0,10
0.719209716,250.7382364557829,14.6,10
0.6966506,264.3733924067774,14.2,10
0.720982625,259.42959740608956,13.1,10
0.842801375,222.00327458264613,11.9,10
1.037445137,64.52997322671268,11.0,10
1.015100437,76.41707355794924,10.6,10
1.118508626,15.283414711589847,9.7,10
1.190438481,0.0,9.3,10
1.379658572,0.0,8.9,10
1.39368618,0.0,8.5,10
1.125359673,0.0,7.800000000000001,10
0.861698298,0.0,7.1000000000000005,10
0.59809403,0.0,6.300000000000001,10
0.498689853,0.0,5.5,10
0.451592064,0.0,4.7,10
0.43986398,0.0,4.1000000000000005,10
0.438424616,0.0,3.7,10
0.487889474,0.0,3.5,10
0.632764199,11.922878997537918,4.2,10
0.855395432,124.37838346479322,6.6000000000000005,10
0.786574843,365.57452270873114,9.7,10
0.712269722,611.4491867548984,12.1,10
0.718512085,811.2291328765097,13.8,10
0.733780742,947.1279596513258,15.3,10
0.719209716,1016.2901208932739,16.5,10
0.6966506,1000.6810870417559,17.2,10
0.688165232,907.8343932746182,17.5,10
0.713947249,744.1055718360652,17.3,10
0.824175673,524.1645736629395,16.6,10
1.015100437,267.1667172416936,16.1,10
1.118508626,53.19674233959219,11.6,10
1.190438481,0.0,8.700000000000001,10
1.379658572,0.0,7.300000000000001,10
1.39368618,0.0,6.4,10
1.125359673,0.0,5.800000000000001,10
0.861698298,0.0,5.6000000000000005,10
0.59809403,0.0,5.2,10
0.498689853,0.0,4.5,10
0.451592064,0.0,3.7,10
0.445305591,0.0,3.1,10
0.45006071,0.0,2.7,10
0.50306648,0.0,2.6,10
0.66337134,11.964001853529487,4.5,10
0.871372686,126.81557489627723,7.9,10
0.800897208,375.22615028833536,12.2,10
0.724780049,626.669073687089,16.400000000000002,10
0.734278344,827.7364709267013,19.3,10
0.733780742,963.7077345327688,21.3,10
0.719209716,1029.249395060887,22.9,10
0.6966506,1018.61691768461,24.1,10
0.688165232,925.3405377242153,24.6,10
0.713947249,761.1762162252154,24.5,10
0.824175673,536.4049281042799,23.6,10
1.015100437,273.810828308431,22.9,10
1.118508626,52.35986236728222,17.900000000000002,10
1.190438481,0.0,15.3,10
1.379658572,0.0,13.8,10
1.39368618,0.0,12.3,10
1.125359673,0.0,11.1,10
0.861698298,0.0,10.1,10
0.59809403,0.0,9.2,10
0.505235631,0.0,8.5,10
0.464225233,0.0,8.0,10
0.455387763,0.0,7.6,10
0.459443043,0.0,7.2,10
0.511208517,0.0,6.9,10
0.658871017,13.67059491263438,7.300000000000001,10
0.888457806,116.71820014045375,9.5,10
0.829518919,326.6656005149193,12.8,10
0.761938598,574.5763767403649,16.3,10
0.773824246,604.9620653881494,19.700000000000003,10
0.786269502,814.8039717726601,22.5,10
0.767020223,814.2904781542713,24.4,10
0.740238632,766.8180088954884,25.200000000000003,10
0.727290804,734.1208844947831,25.3,10
0.751006222,566.3154822550144,24.8,10
0.860093592,512.6144900377219,23.9,10
1.050452367,180.59738250502346,23.4,10
1.152818942,49.19757924676441,20.5,10
1.224683235,0.0,18.8,10
1.414513942,0.0,17.6,10
1.429293038,0.0,16.6,10
1.153652885,0.0,15.3,10
0.877233144,0.0,13.7,10
0.604667713,0.0,12.1,10
0.508455878,0.0,10.7,10
0.470219887,0.0,9.6,10
0.465728901,0.0,9.1,10
0.4704131,0.0,8.5,10
0.524078686,0.0,7.800000000000001,10
0.673870269,15.406956211825857,8.3,10
0.903298926,135.25897961442158,10.6,10
0.843022654,385.7718709014873,13.2,10
0.773337102,634.8221194743473,14.9,10
0.785668479,830.411734930791,16.1,10
0.786269502,963.8168180700251,17.3,10
0.767020223,1026.5964058257352,18.2,10
0.740238632,1009.6275828309124,18.9,10
0.727290804,909.1799654128631,19.3,10
0.751006222,744.8366594294549,19.200000000000003,10
0.860093592,521.8116243589207,18.7,10
1.050452367,265.7373231229245,18.3,10
1.152818942,54.26991824109938,14.1,10
1.224683235,0.0,11.6,10
1.414513942,0.0,11.0,10
1.429293038,0.0,10.2,10
1.153652885,0.0,9.1,10
0.877233144,0.0,7.7,10
0.604667713,0.0,6.1000000000000005,10
0.504649756,0.0,4.800000000000001,10
0.464655373,0.0,3.9,10
0.457545956,0.0,3.5,10
0.459989096,0.0,3.3000000000000003,10
0.509327397,0.0,3.2,10
0.649893558,4.245392975441623,3.7,10
0.868772426,34.81222239862132,4.6000000000000005,10
0.800922477,208.78442426531848,5.5,10
0.726353671,49.24655851512284,6.300000000000001,10
0.737507797,57.73734446600609,7.1000000000000005,10
0.739050825,62.831816036536026,8.1,10
0.719209716,107.94329197033541,9.2,10
0.6966506,27.170515042826395,9.9,10
0.688165232,151.2577506366593,10.1,10
0.713947249,53.491951490564475,9.7,10
0.824175673,85.75693810392082,8.1,10
1.015100437,163.84658726064384,6.9,10
1.118508626,3.3963143803532994,3.6,10
1.190438481,0.0,2.4000000000000004,10
1.379658572,0.0,1.9,10
1.39368618,0.0,1.8,10
1.125359673,0.0,1.7000000000000002,10
0.861698298,0.0,1.7000000000000002,10
0.600625134,0.0,1.5,10
0.511940859,0.0,1.4,10
0.469681319,0.0,1.4,10
0.462251878,0.0,1.4,10
0.464344729,0.0,1.3,10
0.513953762,0.0,1.2000000000000002,10
0.654709617,5.09447157052995,1.2000000000000002,10
0.873444059,12.736178926324873,1.3,10
0.805423862,25.472357852649747,1.4,10
0.72824563,35.661300993709645,1.4,10
0.733357611,139.84483883171856,1.4,10
0.734463336,146.46936970968082,1.5,10
0.719209716,454.3020306166681,1.7000000000000002,10
0.6966506,406.524577120215,1.9,10
0.688165232,384.45595203135,1.9,10
0.713947249,225.46681105836825,1.8,10
0.824175673,167.6860635618354,1.7000000000000002,10
1.015100437,55.19010868074111,1.7000000000000002,10
1.118508626,46.638287242282864,1.1,10
1.190438481,0.0,0.2,10
1.379658572,0.0,-0.4,10
1.39368618,0.0,-0.9,10
1.125359673,0.0,-1.0,10
0.861698298,0.0,-1.0,10
0.600063833,0.0,-0.9,10
0.509471907,0.0,-0.8,10
0.472082199,0.0,-0.5,10
0.468741101,0.0,-0.4,10
0.472400316,0.0,-0.4,10
0.523840384,0.0,-0.3,10
0.666451305,18.05106579420351,0.6000000000000001,10
0.885059549,139.65634271654395,2.5,10
0.814202324,391.9031718891772,4.6000000000000005,10
0.731484782,636.5926700918993,6.1000000000000005,10
0.734240029,835.8344540552099,7.4,10
0.733780742,967.393278048272,8.700000000000001,10
0.719209716,1005.7711151447951,10.0,10
0.6966506,988.0625722604589,11.1,10
0.688165232,896.7539875183487,11.8,10
0.713947249,736.929504935576,12.0,10
0.824175673,517.3741165714941,11.7,10
1.015100437,264.8633888662972,11.3,10
1.118508626,59.65827161692965,7.2,10
1.190438481,0.0,4.7,10
1.379658572,0.0,3.5,10
1.39368618,0.0,2.9000000000000004,10
1.125359673,0.0,2.7,10
0.861698298,0.0,2.7,10
0.59809403,0.0,2.8000000000000003,10
0.506768316,0.0,2.7,10
0.469937028,0.0,2.3000000000000003,10
0.469777761,0.0,1.9,10
0.472749985,0.0,2.0,10
0.5221658,0.0,2.5,10
0.677350288,11.88710033123655,3.7,10
0.883877234,141.14204608982257,5.4,10
0.809726415,47.5484013249462,6.9,10
0.733246512,145.79632104786177,8.3,10
0.73536291,294.9717506064185,10.2,10
0.735171439,217.38280239191644,12.1,10
0.719209716,239.5131912471288,13.6,10
0.6966506,261.62887399997953,14.6,10
0.688165232,337.9870236856474,15.1,10
0.713947249,318.1211296824417,15.1,10
0.824175673,483.3755662968185,14.6,10
1.015100437,248.99208160051654,14.2,10
1.118508626,62.48503814108557,11.4,10
1.190438481,0.0,9.6,10
1.379658572,0.0,8.6,10
1.39368618,0.0,7.7,10
1.125359673,0.0,7.0,10
0.861698298,0.0,6.300000000000001,10
0.59842884,0.0,5.7,10
0.507019214,0.0,5.2,10
0.468478763,0.0,4.800000000000001,10
0.46334674,0.0,4.6000000000000005,10
0.466637696,0.0,4.4,10
0.516417402,0.0,4.4,10
0.672214755,15.283414711589847,4.9,10
0.879008908,143.22753549576015,6.2,10
0.80805383,328.96645196051486,8.5,10
0.727706428,510.19238026904435,11.4,10
0.733537448,651.8564042610593,13.5,10
0.736119258,632.9076865736045,14.5,10
0.719209716,680.553521521525,15.1,10
0.6966506,628.8362472246016,15.8,10
0.688165232,586.0615209120508,16.7,10
0.713947249,517.8541186918246,17.400000000000002,10
0.824175673,309.94875633055625,17.400000000000002,10
1.015100437,172.3610774941346,17.2,10
1.118508626,30.566829423179694,13.9,10
1.190438481,0.0,11.7,10
1.379658572,0.0,10.3,10
1.39368618,0.0,9.2,10
1.125359673,0.0,8.1,10
0.861698298,0.0,7.2,10
0.603147163,0.0,6.4,10
0.518517631,0.0,5.4,10
0.476022367,0.0,4.4,10
0.468736983,0.0,3.9,10
0.472589835,0.0,3.8,10
0.524191163,0.0,3.9,10
0.671075159,25.569116736119565,4.7,10
0.901124679,81.96530303420278,6.4,10
0.844068367,213.65471846248886,8.3,10
0.782120548,143.47694935882015,10.0,10
0.798100915,183.77400928391987,11.6,10
0.798919152,155.8826626344926,13.0,10
0.772979829,303.5641232219473,14.3,10
0.740238632,300.5879709896071,15.2,10
0.727290804,578.0834203101775,15.7,10
0.751006222,490.5287831396823,15.4,10
0.860093592,376.6358722598723,14.4,10
1.050452367,192.35249380501887,13.9,10
1.152818942,54.561150639394334,10.7,10
1.224683235,0.0,8.8,10
1.414513942,0.0,8.200000000000001,10
1.429293038,0.0,7.6,10
1.153652885,0.0,6.800000000000001,10
0.8781328,0.0,6.0,10
0.615411707,0.0,5.5,10
0.523224873,0.0,5.1000000000000005,10
0.481746713,0.0,4.6000000000000005,10
0.475240347,0.0,4.0,10
0.478128615,0.0,3.6,10
0.5293689,0.0,3.6,10
0.69320813,25.69083858403668,5.4,10
0.907316918,46.69932272985786,8.6,10
0.845957826,170.41685739597696,11.5,10
0.776390404,606.488377950924,13.9,10
0.788044976,813.5459533862341,15.9,10
0.792102283,942.1327090085632,17.6,10
0.767020223,998.0822061564289,19.0,10
0.740238632,979.600542095627,19.9,10
0.727290804,885.7495323026924,20.5,10
0.751006222,726.660255570227,20.6,10
0.860093592,509.78102036763767,20.1,10
1.050452367,262.145797471024,19.700000000000003,10
1.152818942,61.15136159757108,15.7,10
1.224683235,0.0,13.3,10
1.414513942,0.0,12.5,10
1.429293038,0.0,11.9,10
1.153652885,0.0,11.4,10
0.877233144,0.0,10.9,10
0.604667713,0.0,10.4,10
0.504862362,0.0,9.8,10
0.464058379,0.0,9.5,10
0.457867773,0.0,9.4,10
0.460587137,0.0,9.2,10
0.510289293,0.0,9.2,10
0.65119076,27.362378648604107,10.1,10
0.870301652,146.02176359999095,12.3,10
0.801881129,373.2606181092688,15.5,10
0.72808442,602.3230126289336,19.200000000000003,10
0.735000652,789.5029361268503,22.6,10
0.737170247,911.8564190758192,25.0,10
0.719209716,917.2595840297892,26.5,10
0.6966506,707.1692844289831,27.4,10
0.688165232,749.4428041859409,27.8,10
0.713947249,487.56914471627283,27.4,10
0.824175673,489.12647507356843,26.4,10
1.015100437,252.93426221146103,25.700000000000003,10
1.118508626,59.20613889624833,22.200000000000003,10
1.190438481,0.0,19.8,10
1.379658572,0.0,18.1,10
1.39368618,0.0,16.6,10
1.125359673,0.0,15.4,10
0.861698298,0.0,14.5,10
0.59809403,0.0,13.9,10
0.503912934,0.0,13.3,10
0.464833119,0.0,12.6,10
0.459239548,0.0,11.8,10
0.46222129,0.0,11.2,10
0.513561541,0.0,11.1,10
0.654789716,27.438076806186192,12.1,10
0.87405234,150.2397543488231,14.5,10
0.807813813,383.1747141092425,17.6,10
0.738088626,614.2813557304958,20.4,10
0.75314889,802.4861900585898,22.5,10
0.751133305,928.9460689761656,24.1,10
0.727369244,991.2337605651469,25.200000000000003,10
0.698894568,973.3599883912208,25.9,10
0.688165232,881.6245767423896,26.3,10
0.713947249,723.3039341270344,26.200000000000003,10
0.824175673,507.26735342733673,25.6,10
1.015100437,261.6575706951195,25.200000000000003,10
1.118508626,60.144183913474215,20.8,10
1.190438481,0.0,17.900000000000002,10
1.379658572,0.0,16.6,10
1.39368618,0.0,15.6,10
1.125359673,0.0,14.6,10
0.868904504,0.0,13.8,10
0.617336557,0.0,13.4,10
0.525588116,0.0,13.1,10
0.484698641,0.0,12.8,10
0.478668951,0.0,12.5,10
0.480619772,0.0,12.1,10
0.530101097,0.0,11.9,10
0.670566077,31.6034058562973,12.4,10
0.889303903,137.85217396728333,13.8,10
0.821523609,259.70862328414614,16.2,10
0.747551104,597.625304081082,19.0,10
0.765531398,782.7840373763624,20.9,10
0.760813145,907.8526103963765,21.6,10
0.737169312,658.8808651759664,21.6,10
0.710655494,555.8082745665606,21.200000000000003,10
0.696061154,322.39424898025953,20.6,10
0.720199916,458.76142577087336,19.6,10
0.828727277,307.3763227807791,18.4,10
1.031459817,107.53611342436538,17.8,10
1.118955132,42.453929754416244,15.7,10
1.190438481,0.0,14.5,10
1.379658572,0.0,13.6,10
1.396301733,0.0,12.8,10
1.134807457,0.0,12.0,10
0.881174002,0.0,11.1,10
0.62790953,0.0,10.1,10
0.536867365,0.0,9.0,10
0.494391609,0.0,8.0,10
0.488006975,0.0,7.1000000000000005,10
0.489928204,0.0,6.4,10
0.544003338,0.0,5.9,10
0.684786405,19.528807687031474,5.7,10
0.900534706,28.868672233003046,5.9,10
0.82470526,111.22929595657055,6.2,10
0.739777259,99.342195625334,6.7,10
0.741581829,87.45509529409746,7.4,10
0.741378838,104.43666719586396,8.0,10
0.719209716,95.0968026498924,8.700000000000001,10
0.6966506,107.07713166371276,9.3,10
0.688165232,107.83298157621725,9.9,10
0.713947249,122.01377366499875,10.3,10
0.824175673,57.73734446600609,10.4,10
1.015100437,34.81222239862132,10.4,10
1.118508626,69.86433620182542,9.9,10
1.190438481,0.0,9.6,10
1.379658572,0.0,9.6,10
1.39368618,0.0,9.6,10
1.125359673,0.0,9.6,10
0.861698298,0.0,9.5,10
0.599072184,0.0,9.5,10
0.508734626,0.0,9.4,10
0.471787235,0.0,9.3,10
0.468404272,0.0,9.0,10
0.473973687,0.0,8.6,10
0.526187433,0.0,8.0,10
0.668301759,6.792628760706599,7.5,10
0.884273488,7.6417073557949236,6.9,10
0.808817935,188.06474682329392,6.5,10
0.719240803,420.8580372070104,7.2,10
0.718512085,21.226964877208122,8.8,10
0.733780742,84.90785950883249,10.1,10
0.719209716,76.41707355794924,10.8,10
0.6966506,64.52997322671268,11.0,10
0.688165232,48.39747992003451,10.9,10
0.713947249,37.3594581838863,10.0,10
0.824175673,177.45533819980704,8.3,10
1.015100437,96.79495984006903,7.300000000000001,10
1.118508626,50.944715705299494,4.9,10
1.190438481,0.0,4.6000000000000005,10
1.379658572,0.0,4.7,10
1.39368618,0.0,4.7,10
1.125359673,0.0,4.7,10
0.861698298,0.0,4.5,10
0.59809403,0.0,4.2,10
0.502636877,0.0,3.6,10
0.45453489,0.0,2.9000000000000004,10
0.447506688,0.0,2.3000000000000003,10
0.455009767,0.0,1.7000000000000002,10
0.510499446,0.0,1.6,10
0.672978459,17.830650496854823,2.5,10
0.891896518,162.55903394955436,3.9,10
0.827870588,407.22458541245203,5.2,10
0.75730078,649.5718422241331,6.300000000000001,10
0.769428315,212.5001203697516,7.6,10
0.786269502,651.4856532592729,8.700000000000001,10
0.767020223,1028.227683804915,9.6,10
0.740238632,1012.1918936954258,10.2,10
0.727290804,914.9975523181207,10.4,10
0.751006222,748.6420783969036,10.4,10
0.860093592,528.0500548034868,10.0,10
1.050452367,275.4610922901159,9.6,10
1.152818942,68.1475821022924,6.4,10
1.224683235,0.0,3.7,10
1.414513942,0.0,2.2,10
1.429293038,0.0,1.3,10
1.153652885,0.0,0.6000000000000001,10
0.877233144,0.0,0.2,10
0.604667713,0.0,0.0,10
0.502636877,0.0,-0.2,10
0.454203303,0.0,-0.2,10
0.441229384,0.0,-0.1,10
0.441095772,0.0,-0.3,10
0.492422499,0.0,-0.4,10
0.643389712,30.366201814843027,1.0,10
0.876556794,170.3137208328643,3.8,10
0.819012144,426.14319819791774,6.300000000000001,10
0.75730078,670.009495723908,8.0,10
0.769428315,865.2267713991907,9.6,10
0.786269502,994.4249979884705,11.1,10
0.767020223,1042.7993803564932,12.3,10
0.740238632,1021.6897529572709,13.2,10
0.727290804,926.7152842353247,13.7,10
0.751006222,761.6841874694006,13.8,10
0.860093592,538.7291099742419,13.3,10
1.050452367,278.7935834170056,12.9,10
1.152818942,63.46256776878664,9.3,10
1.224683235,0.0,6.4,10
1.414513942,0.0,4.9,10
1.429293038,0.0,3.9,10
1.153652885,0.0,3.0,10
0.877233144,0.0,2.1,10
0.604667713,0.0,1.4,10
0.498689853,0.0,0.8,10
0.451592064,0.0,0.3,10
0.43986398,0.0,-0.2,10
0.444248526,0.0,-0.5,10
0.495057947,0.0,-0.1,10
0.638090678,29.53806334304303,1.6,10
0.858616562,168.64402612008442,4.800000000000001,10
0.792643391,419.46569825715517,8.5,10
0.720040997,654.8193214923937,11.4,10
0.730604592,844.4872350586282,13.4,10
0.733780742,966.1335189203847,15.0,10
0.719209716,860.2201946931594,16.3,10
0.6966506,948.3102223898269,17.1,10
0.688165232,894.1946304494385,17.400000000000002,10
0.713947249,720.4575241451736,17.400000000000002,10
0.824175673,507.33652773202164,16.8,10
1.015100437,265.91419423742303,16.5,10
1.118508626,68.94230229395909,12.7,10
1.190438481,0.0,9.8,10
1.379658572,0.0,8.5,10
1.39368618,0.0,7.800000000000001,10
1.125359673,0.0,7.300000000000001,10
0.861698298,0.0,6.7,10
0.59809403,0.0,6.0,10
0.498689853,0.0,5.300000000000001,10
0.451592064,0.0,4.6000000000000005,10
0.441444895,0.0,4.2,10
0.444408269,0.0,4.0,10
0.494980547,0.0,3.5,10
0.636900739,34.07835517447867,3.4000000000000004,10
0.856562534,168.92349706715763,4.4,10
0.789090842,417.38935061584306,5.800000000000001,10
0.713639724,664.9743791780534,7.2,10
0.724683697,863.6725244995707,8.6,10
0.733780742,994.0462106366463,9.8,10
0.719209716,1046.5264064357707,10.8,10
0.6966506,1017.231643521185,11.4,10
0.688165232,299.20285774629104,11.8,10
0.713947249,589.786764806674,11.9,10
0.824175673,364.63679282801405,11.9,10
1.015100437,184.7799375083168,11.8,10
1.118508626,11.88710033123655,10.8,10
1.190438481,3.3963143803532994,9.7,10
1.379658572,0.0,8.5,10
1.39368618,0.0,7.4,10
1.125359673,0.0,6.300000000000001,10
0.861698298,0.0,5.4,10
0.59809403,0.0,4.6000000000000005,10
0.498689853,0.0,3.8,10
0.451592064,0.0,3.2,10
0.441776826,0.0,2.5,10
0.444582455,0.0,1.7000000000000002,10
0.495722062,0.0,1.3,10
0.638163832,31.321453077351983,2.0,10
0.857937522,133.9758876537102,3.5,10
0.790895603,66.22813041688934,4.800000000000001,10
0.717790142,287.9456770495238,6.2,10
0.723579935,190.56683929987722,7.7,10
0.733780742,580.213248249638,9.2,10
0.719209716,711.8206781418819,10.4,10
0.6966506,769.4227657389007,10.9,10
0.688165232,399.92457937851214,10.8,10
0.713947249,727.6719765849084,10.3,10
0.824175673,262.04747246174645,9.5,10
1.015100437,133.188877782522,9.1,10
1.118508626,69.28690118568743,7.1000000000000005,10
1.190438481,5.102320693019467,5.6000000000000005,10
1.379658572,0.0,4.4,10
1.39368618,0.0,3.6,10
1.125359673,0.0,3.0,10
0.861698298,0.0,2.3000000000000003,10
0.59809403,0.0,1.8,10
0.498689853,0.0,1.5,10
0.452946224,0.0,1.1,10
0.448114502,0.0,0.6000000000000001,10
0.456206795,0.0,0.4,10
0.508641155,0.0,0.7000000000000001,10
0.651673888,32.305622405217385,2.1,10
0.869221371,79.93635752397164,4.6000000000000005,10
0.796438708,232.08046078183594,6.2,10
0.712269722,415.1604173724334,6.4,10
0.718512085,334.3199330615824,6.300000000000001,10
0.733780742,300.1220522459711,5.9,10
0.719209716,425.199937362926,5.6000000000000005,10
0.6966506,405.42322966185435,5.300000000000001,10
0.688165232,334.6124893159836,5.1000000000000005,10
0.713947249,349.2919926508689,4.9,10
0.824175673,265.34556388284415,4.6000000000000005,10
1.015100437,150.28924629215663,4.4,10
1.118508626,69.21483738461532,3.4000000000000004,10
1.190438481,5.952707475189378,2.5,10
1.379658572,0.0,1.9,10
1.39368618,0.0,1.4,10
1.125359673,0.0,0.8,10
0.861698298,0.0,0.1,10
0.59809403,0.0,-0.6000000000000001,10
0.498689853,0.0,-1.3,10
0.451592064,0.0,-1.8,10
0.43986398,0.0,-2.2,10
0.445011846,0.0,-2.6,10
0.498374523,0.0,-2.7,10
0.65097827,24.66121668292742,-2.3000000000000003,10
0.858875622,119.23174959740055,-1.5,10
0.786574843,272.1793626339266,-0.6000000000000001,10
0.712269722,298.04918172070126,0.3,10
0.718512085,360.7996536315227,1.2000000000000002,10
0.733780742,535.5683543737586,2.4000000000000004,10
0.719209716,464.4234362079012,3.5,10
0.6966506,656.5210251854363,4.2,10
0.688165232,468.9749380159254,4.3,10
0.713947249,437.85280119378405,4.1000000000000005,10
0.824175673,402.5530526271316,3.8,10
1.015100437,184.46724230967416,3.6,10
1.118508626,71.17533832019895,2.2,10
1.190438481,5.102320693019467,1.1,10
1.379658572,0.0,0.3,10
1.39368618,0.0,-0.3,10
1.125359673,0.0,-0.9,10
0.861698298,0.0,-1.5,10
0.59809403,0.0,-2.0,10
0.502636877,0.0,-2.4000000000000004,10
0.454203303,0.0,-2.7,10
0.441229384,0.0,-2.8000000000000003,10
