Ppv,Pdg,Pch,Pch_ev,Pdch,Pdch_ev,Pdch_max,Pch_max,Eb,Eev,Eev_travel,Pev_travel,SOC,Pbuy total,Psell,Pbuy_HP,Pbuy_eH,Pbuy_C,Eload,Eload_e,Eload_hp,EV_dem,Eload_hp_heating,Eload_hp_cooling,COP_hp_heating,COP_hp_cooling,ENS,ENS_EV,Edump,P_RE_served,Csell,Cbuy,Pserved,POA,Temperature,Wind Speed,EV_p,E_charge_required
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.774260364,0.0,0.0,0.0,0.0,1.774260364,1.774260364,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.38,0.0,0.0,9.4,1.4,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.651632468,0.0,0.0,0.0,0.0,1.651632468,1.651632468,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.38,0.0,0.0,8.9,1.5,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.517545022,0.0,0.0,0.0,0.0,1.517545022,1.517545022,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.36,0.0,0.0,8.4,1.6,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.245998804,0.0,0.0,0.0,0.0,1.245998804,1.245998804,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.36,0.0,0.0,7.9,1.7000000000000002,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.979611373,0.0,0.0,0.0,0.0,0.979611373,0.979611373,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.36,0.0,0.0,7.4,1.9,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.71526593,0.0,0.0,0.0,0.0,0.71526593,0.71526593,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,6.6000000000000005,2.1,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.613346551,0.0,0.0,0.0,0.0,0.613346551,0.613346551,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,5.9,2.2,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.568690008,0.0,0.0,0.0,0.0,0.568690008,0.568690008,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,5.5,2.3000000000000003,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.556799072,0.0,0.0,0.0,0.0,0.556799072,0.556799072,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,5.300000000000001,2.3000000000000003,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.560764094,0.0,0.0,0.0,0.0,0.560764094,0.560764094,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,5.0,2.4000000000000004,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.612757562,0.0,0.0,0.0,0.0,0.612757562,0.612757562,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,4.6000000000000005,2.3000000000000003,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.813392037,0.0,0.0,0.0,0.0,0.813392037,0.813392037,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.35,0.0,0.0,4.3,2.2,1,0
0.037786722433816505,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0533339484635362,0.0,0.0,0.0,0.0,1.089609202,1.089609202,0,0,0,0,0,0,0.0,0.0,0.0,0.037786722433816505,0.05799,0.35,0.03627525353646388,7.623039456367629,5.1000000000000005,2.2,1,0
1.2173749369746263,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1395866674956413,0.0,0.0,0.0,1.029093272,1.029093272,0,0,0,0,0,0,0.0,0.0,-1.1430411948419654e-16,1.029093272,0.05799,0.35,1.029093272,250.91697960766993,6.9,2.4000000000000004,0,0
2.5022786719581878,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5364658570798602,0.0,0.0,0.0,0.865721668,0.865721668,0,0,0,0,0,0,1.1102230246251565e-16,0.0,5.3209750491653986e-17,0.865721668,0.05799,0.35,0.8657216679999999,528.7627226818095,8.8,2.5,0,0
3.267885925979599,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.268946048940415,0.0,0.0,0.0,0.86822444,0.86822444,0,0,0,0,0,0,1.1102230246251565e-16,0.0,-2.0491647226988615e-16,0.86822444,0.05799,0.35,0.8682244399999999,703.3045512331464,10.7,2.5,0,0
3.670296030033661,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.6652964808323145,0.0,0.0,0.0,0.858187708,0.858187708,0,0,0,0,0,0,2.220446049250313e-16,0.0,-1.8368581429348513e-16,0.858187708,0.05799,0.35,0.8581877079999998,798.1390321540977,11.8,2.4000000000000004,0,0
2.3389136492954252,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.4191018393236081,0.0,0.0,0.0,0.826255264,0.826255264,0,0,0,0,0,0,0.0,0.0,-2.9804199971843034e-17,0.826255264,0.05799,0.35,0.826255264,498.09273127221735,12.1,2.2,0,0
2.08406839483058,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.1998780610373567,0.0,0.0,0.0,0.800827598,0.800827598,0,0,0,0,0,0,0.0,0.0,1.213582693953235e-16,0.800827598,0.05799,0.35,0.800827598,441.9144973483595,12.0,2.0,0,0
